Codigo;Produto;Quantidade;Altura;Largura;Profundidade
33261;CUBO RODA JAC T5 1.5 16V 2016/..              DIAN;2;13,5;12;13
33263;BOBINA IGN.GM CAPTIVA 3.6 V6 2008/2012;1;19,5;7;7
33266;CABO VELA VW POLO/BORA/GOLF 2.0 GOLF/IBIZA 1.6;3;23,5;7,5;12
33267;PIVO INF CITROEN C3 2002/2013;3;11;7,5;9
33269;CABO VELA VW KOMBI 1.4 2006/.. FLEX;9;23,5;7,5;12
33270;POLIA RODA LIVRE ALTER.HYUNDAI IX35/SONATA;3;7,5;5,27;7,5
33271;CABO VELA VW GOL 08/..VHT FLEX FOX 08/..POLO 1.6;9;23,5;7,5;12
33272;CUBO RODA MITSUBISHI ASX/LANCER/OUTLANDER     DIAN;3;13,5;12;13
33273;POLIA RODA LIVRE ALTER.RENAULT KANGOO 1.6 16V;4;6,2;4,86;6,2
33275;CABO VELA VW GOLF/POLO/BORA/JETTA 2.0 FLEX;3;23,5;7,5;12
33276;POLIA RODA LIVRE ALTER.VW JETTA 2.5 2006/2010;2;7,5;5,27;7,5
33277;CABO VELA MITSUBISHI PAJERO TR4 2.0 16V 2007/..;5;23,5;7,5;12
33278;POLIA RODA LIVRE ALTER.KIA SORENTO 2.5 2002/..;1;7,5;5,27;7,5
33279;CABO VELA CHRYSLER STRATUS 2.0 16V 97/2000;10;23,5;7,5;12
33280;POLIA RODA LIVRE ALTER.FIAT ARGO!/MOBI       DENSO;6;6,2;4,86;6,2
33282;CABO VELA JEEP GRAND CHEROKEE 4.0 6 CILINDROS;6;23,5;7,5;12
33289;SAPATA GM CORSA/CLASSIC/AGILE TODOS;3;18,2;6,3;13,3
33291;CABO VELA CHRYSLER PT CRUISER 2.0 24V V6 95/2000;3;23,5;7,5;12
33295;SAPATA FIAT PALIO WEEKEND/STRADA/FIORINO/TEMPRA;1;21,1;7,8;16,3
33300;SAPATA FORD ESCORT 83/92 HOBBY 93/96;2;18,2;6,3;13,3
33302;SAPATA FORD ESCORT 93/96 VW LOGUS/POINTER 93/96;8;21,1;7,8;16,3
33303;CABO VELA FORD FIESTA 1.4 16V 96/99 ZETEC;3;23,5;7,5;12
33306;SAPATA MITSUBISHI L200 2.5 4X4 2006/..;3;21,1;7,8;16,3
33309;SAPATA GM BLAZER/S10 95/2011 RODA 5 FUROS 279X52MM;18;31,5;10,5;23
33310;CABO VELA FORD RANGER 4.0 V6 94/2003 GASOLINA;8;23,5;7,5;12
33312;CABO VELA FORD FIESTA/KA!/ECOSPORT 1.0 1.6 ZETEC;48;23,5;7,5;12
33314;SAPATA FIAT DOBLO 1.3 1.4 1.6 1.8 2001/2016;12;21,1;7,8;16,3
33315;SAPATA HYUNDAI HR 2.5 2006/..;3;31,5;10,5;23
33320;SAPATA NISSAN FRONTIER 2.5 98/..  (IMPORTADA);3;27,5;9,5;27,5
33322;SAPATA HONDA CIVIC 1.6 16V 99/00 1.7 16V 01/06;3;18,5;10,5;10,5
33325;SAPATA FIAT PALIO WEEKEND 1.8 LOCKER 2009/..;6;21,1;7,8;16,3
33326;CABO VELA GM OMEGA 2.2 95/98 MPFI 4 CIL. ALC/GAS;5;23,5;7,5;12
33327;POLIA RODA LIVRE ALTER.GM MERIVA 1.8 2002/.. VALEO;7;6,2;4,86;6,2
33328;CABO VELA HYUNDAI ACCENT 1.5 TODOS DOHC;4;23,5;7,5;12
33329;POLIA RODA LIVRE ALTER.DODGE RAM 2500 2003/2007;3;6,2;4,86;6,2
33332;CABO VELA HONDA CIVIC 1.6 97/2000;24;23,5;7,5;12
33336;BANDEJA SUSP.FORD RANGER 2012/..            INF LE;3;70;8;60
33337;BANDEJA SUSP.FORD RANGER 2012/..            INF LD;2;70;8;60
33339;BANDEJA SUSP.FORD RANGER 2012/..            SUP LE;6;43;8;43
33340;BANDEJA SUSP.FORD RANGER 2012/..            SUP LD;6;43;8;43
33341;BANDEJA SUSP.MITSUBISHI PAJERO TR4 99/..    INF LD;3;46;8;43
33343;BANDEJA SUSP.MITSUBISHI PAJERO TR4 99/..    INF LE;3;46;8;43
33344;CABO VELA FORD RANGER 2.3 16V 03.2001/..   GASOLIN;3;23,5;7,5;12
33345;BANDEJA SUSP.MITSUBISHI L200 SPORT 03/07    SUP LD;3;46;8;43
33346;BANDEJA SUSP.MITSUBISHI L200 SPORT 03/07    SUP LE;3;46;8;43
33347;TERMINAL DIRECAO RENAULT DUSTER 2011/..         LE;3;26;5,5;9
33348;TERMINAL DIRECAO RENAULT DUSTER 2011/..         LD;3;26;5,5;9
33349;CABO VELA VW GOL/PARATI 2.0 16V 95/2002;7;23,5;7,5;12
33351;CILINDRO IGN.VW GOL G5/G6/UP!/VOYAGE/SAVEIRO;3;9,5;5;5
33352;BOTAO VIDRO ELE. VW GOL G3                  PAINEL;21;5;5;5
33354;PIVO INF RENAULT DUSTER/OROCH                LE/LD;3;10;8,5;9
33355;POLIA RODA LIVRE ALTER.NISSAN PATHFINDER 3.0;1;6,2;4,86;6,2
33356;CABO VELA PEUGEOT 306/405 2.0 94/..       GASOLINA;4;23,5;7,5;12
33357;CABO VELA VW GOL 1.0 16V TURBO 2000/2002 GASOLINA;3;23,5;7,5;12
33358;POLIA RODA LIVRE ALTER.MERCEDES E200/E220 92/2002;2;7,5;5,27;7,5
33359;POLIA RODA LIVRE ALTER.MERCEDES C230 2004/.. BOSCH;1;7,5;5,27;7,5
33360;CABO VELA PEUGEOT 106/205/306 8V TODOS    GASOLINA;3;23,5;7,5;12
33361;CABO VELA RENAULT MEGANE/SCENIC/TRAFIC 2.0 8V 97/.;3;23,5;7,5;12
33363;POLIA RODA LIVRE ALTER.VW AMAROK             BOSCH;9;6,2;4,86;6,2
33364;CABO VELA RENAULT CLIO/KANGOO/TWINGO 1.0 8V;6;23,5;7,5;12
33365;CABO VELA SUZUKI VITARA 1.6 8V TODOS      GASOLINA;3;23,5;7,5;12
33366;BENDIX PART.FIAT TORO 2.0 4X4            10D BOSCH;12;7,75;5,5;5,5
33369;CABO VELA FIAT TIPO 2.0 8V IE 95/..       GASOLINA;3;23,5;7,5;12
33370;POLIA RODA LIVRE ALTER.FORD FOCUS 2011/..    DENSO;5;6,2;4,86;6,2
33371;POLIA RODA LIVRE ALTER.RENAULT SANDERO 2017/..;6;6,2;4,86;6,2
33372;POLIA RODA LIVRE ALTER.FORD TRANSIT 2.4 2000/..;2;7,5;5,27;7,5
33373;POLIA RODA LIVRE ALTER.LAND ROVER EVOQUE 2.0 11/..;2;7,5;6,07;7,5
33374;CABO VELA FIAT UNO/ELBA/FIORINO 1.6 90/94  ALC/GAS;3;23,5;7,5;12
33376;CABO VELA FIAT UNO/FIORINO 1.5 92/.. INJECAO;9;23,5;7,5;12
33377;CABO VELA FIAT UNO/ELBA 1.6 94/..          ALC/GAS;3;23,5;7,5;12
33380;TAMBOR FREIO GM CORSA 1.0 1.8 2002/..         TRAS;30;25,1;18,5;25,1
33381;CABO VELA FIAT TEMPRA 2.0 8V TURBO 94/..  GASOLINA;5;23,5;7,5;12
33386;SENSOR ROTACAO GM BLAZER/S10 4.3 V6 96/..;3;15,5;4,5;10,5
33392;SENSOR ROTACAO VW GOL/PARATI/SAVEIRO;9;15,5;5,5;5,5
33395;DISCO FREIO VW GOLF/POLO/NEW BLEETLE   TRAS SOLIDO;21;29,8;7;29,8
33396;DISCO FREIO TOYOTA COROLLA 2003/2008  DIAN VENTILA;36;26,9;7;26,9
33398;TAMBOR FREIO GM BLAZER/S10 2.5 2.8 4.3 97/..  TRAS;6;34,7;12,3;34,7
33402;DISCO FREIO GM COBALT C/ABS SONIC     DIAN VENTILA;42;26,9;7;26,9
33405;TAMBOR FREIO FORD F250/F350 98/..             TRAS;3;36,4;15,1;36,4
33411;DISCO FREIO GM BLAZER/S10 4X2 97/11   DIAN VENTILA;15;29,8;11,7;29,8
33413;CABO VELA FIAT FIORINO 1.5 MPI 2000/..     ALC/GAS;4;23,5;7,5;12
33415;DISCO FREIO TOYOTA COROLLA 2003/2008   TRAS SOLIDO;6;28,1;6;28,1
33422;DISCO FREIO MERCEDES SPRINTER 95/01   DIAN VENTILA;3;29,8;9,3;29,8
33423;DISCO FREIO FORD F250 99/.. S/CUBO    DIAN VENTILA;4;34,7;12,3;34,7
33428;CABO VELA VW GOLF MEXICANO 1.8 95/99;3;23,5;7,5;12
33430;DISCO FREIO HONDA CIVIC 1.8 16V 06/..  TRAS SOLIDO;33;26,9;7;26,9
33431;DISCO FREIO FORD FUSION 2007/2012      TRAS SOLIDO;6;29,8;8;29,8
33436;CABO VELA FORD NEW FIESTA/FOCUS 1.6 16V 2010/..;3;23,5;7,5;12
33441;TAMBOR FREIO MITSUBISHI L200 2.5 SPORT 03/..  TRAS;6;34,7;12,3;34,7
33443;DISCO FREIO GM OPALA/CARAVAN 81/92    DIAN VENTILA;6;29,8;8;29,8
33448;DISCO FREIO PEUGEOT 206 1.0 1.6 16V   DIAN VENTILA;18;28,1;7;28,1
33449;DISCO FREIO FORD ESCORT HOBBY/VERONA  DIAN VENTILA;3;25,1;7;25,1
33450;DISCO FREIO FORD RANGER 4X4 95/2011   DIAN VENTILA;2;29,8;8;29,8
33451;DISCO FREIO GM VECTRA 2.0 8V ARO 15'  DIAN VENTILA;2;29,8;7;29,8
33452;INDUZIDO PART.FORD FIESTA/KA!/ESCORT     12V MOTOR;9;27;7;9,5
33455;INDUZIDO PART.SCANIA/VOLVO FH12/NH12  KB 24V BOSCH;2;15;4,5;9
33456;INDUZIDO PART.MERCEDES SPRINTER/MB180    12V BOSCH;9;27;7;9,5
33457;INDUZIDO PART.VW GOL/PARATI 1.0 MI       12V BOSCH;3;27;7;9,5
33458;DISCO FREIO HYUNDAI SANTA FE 2006/..  DIAN VENTILA;15;34,7;8;34,7
33459;INDUZIDO PART.VW CAMINHOES CONSTELATION  24V MITSU;1;27;7;9,5
33460;INDUZIDO PART.VW GOLF/AUDI A3 1.8        12V BOSCH;3;27;7;9,5
33462;INDUZIDO PART.FIAT DUCATO 2.8            12V BOSCH;2;27;7;9,5
33466;INDUZIDO PART.FIAT PALIO/TEMPRA          12V MAREL;18;27;7;9,5
33467;TAMBOR FREIO VW FUSCA 1200/1300 59/74         TRAS;3;28,1;14,8;28,1
33469;INDUZIDO PART.SCANIA/VOLVO            KB 24V BOSCH;2;27;7;9,5
33470;DISCO FREIO FORD F1000 93/98          DIAN VENTILA;4;29,8;9,3;29,8
33471;INDUZIDO PART.VW FUSCA/KOMBI 1500/1600   12V BOSCH;3;14;4;7
33475;INDUZIDO PART.MERCEDES/CUMMINS     M100R 24V PREST;3;27;7;9,5
33477;INDUZIDO PART.MITSUBISHI L200            12V MITSU;3;27;7;9,5
33478;INDUZIDO PART.MITSUBISHI/NISSAN/LIFAN    12V MITSU;3;27;7;9,5
33482;DISCO FREIO RENAULT CLIO/MEGANE       DIAN VENTILA;21;26,9;5;26,9
33483;VALVULA TERMOSTATICA RENAULT MEGANE 2.0 8V 96/99;4;16,5;11;15,5
33484;INDUZIDO PART.FIAT PALIO/PUNTO/STILO     12V BOSCH;1;27;7;9,5
33485;INDUZIDO PART.FORD/CUMMINS          37MT 12V DELCO;1;51;10,5;12
33486;INDUZIDO PART.CITROEN XSARA PICASSO      12V BOSCH;6;27;7;9,5
33488;INDUZIDO PART.FIAT/FORD/GM/VW            12V BOSCH;27;27;7;9,5
33489;INDUZIDO PART.MERCEDES/VW           37MT 24V DELCO;2;51;10,5;12
33490;INDUZIDO PART.MERCEDES JF                12V BOSCH;15;37;8,2;9,5
33491;INDUZIDO PART.FIAT PALIO/UNO GM CELTA    12V BOSCH;9;27;7;9,5
33492;INDUZIDO PART.VW KOMBI MI 98/..          12V BOSCH;6;27;7;9,5
33493;TAMBOR FREIO RENAULT LOGAN/SANDERO 2008/..    TRAS;24;24,7;15,6;24,7
33496;VALVULA TERMOSTATICA VW GOL 1.0 8V 16V 97/2005;6;9;8;8
33497;INDUZIDO PART.FORD F250/F350/F4000       12V BOSCH;1;27;7;9,5
33498;INDUZIDO PART.VW GOL/PARATI 1.0 MI 8/16V 12V BOSCH;9;27;7;9,5
33500;INDUZIDO PART.MERCEDES JF                24V BOSCH;3;37;8,2;9,5
33502;INDUZIDO PART.HYUNDAI TUCSON/I30/ELANTRA 12V MITSU;4;27;7;9,5
33504;BOBINA IGN.HONDA FIT 1.4 8V 2003/2008         TRAS;3;16;9,5;10
33505;VALVULA TERMOSTATICA VW GOL 1.0 8/16V AT 98/..;30;9;8;8
33506;INDUZIDO PART.FIAT SIENA/STRADA          12V BOSCH;6;27;7;9,5
33507;INDUZIDO PART.FIAT/FORD/GM/VW            12V BOSCH;36;27;7;9,5
33508;DISCO FREIO CITROEN XSARA PICASSO      TRAS SOLIDO;6;26,9;8;26,9
33509;INDUZIDO PART.FORD/MERCEDES/VW      M93R 12V PREST;27;27;7;9,5
33510;INDUZIDO PART.FIAT DUCATO/DOBLO          12V MAREL;3;27;7;9,5
33511;DISCO FREIO TOYOTA BANDEIRANTE 95/..  DIAN VENTILA;3;34,7;12,3;34,7
33513;BOBINA IGN.HONDA FIT 1.4 8V 2003/2008         DIAN;16;16;9,5;10
33514;INDUZIDO PART.FORD ESCORT/VERONA 1.8     12V BOSCH;3;18;7;7,5
33515;INDUZIDO PART.VW FOX/POLO/GOL G5/GOLF    12V VALEO;6;18;7;7,5
33516;INDUZIDO PART.VW GOL G6/FOX/UP! 2013/..  12V DENSO;15;27;7;9,5
33517;VALVULA TERMOSTATICA GM VECTRA CD/GLS 8V 97/2001;6;9;8;8
33518;INDUZIDO PART.RENAULT MASTER             12V VALEO;1;27;7;9,5
33519;INDUZIDO PART.PERKINS/MWM                12V WAPSA;12;37;8,2;9,5
33520;INDUZIDO PART.MERCEDES/FORD/VW      29MT 12V DELCO;6;17,5;8,5;8,5
33521;INDUZIDO PART.MERCEDES/FORD/VW      29MT 24V DELCO;6;17,5;8,5;8,5
33522;TAMBOR FREIO FORD F4000 81/2001               TRAS;1;39;21;39
33523;INDUZIDO PART.FIAT PALIO/SIENA/DOBLO/UNO 12V BOSCH;90;27;7;9,5
33527;VALVULA TERMOSTATICA TOYOTA COROLLA 1.8 16V 98/..;6;9;8;8
33529;INDUZIDO PART.GM OPALA/A10               12V DELCO;3;27;7;9,5
33532;ESTATOR VW CAMINHOES/FORD/CASE       65A 12V BOSCH;3;16,2;8;15,8
33533;BOBINA IGN.MITSUBISHI PAJERO TR4/LANCER 90/..;9;21,2;9,3;11
33534;ESTATOR FORD CARGO/SCANIA/VOLVO      45A 24V BOSCH;2;12,467;12,467;12,467
33535;VALVULA TERMOSTATICA FIAT UNO 1.0 8V 97/2003;1;16,5;11;15,5
33536;TAMBOR FREIO FORD ESCORT/VERONA 93/..         TRAS;4;25,1;18,5;25,1
33537;ESTATOR MITSUBISHI L200/PAJERO       75A 12V MITSU;3;26,48;18,89;20,1
33539;ESTATOR GM MONZA/OPALA      (DELCAO) 65A 12V DELCO;2;26,48;18,89;20,1
33541;ESTATOR VW GOL MERCEDES/FIAT C/RELEV.55A 12V BOSCH;9;15;7;13
33542;ESTATOR VW GOL MERCEDES/FIAT C/RELEV.35A 12V BOSCH;6;15;7;13
33543;BOBINA IGN.HONDA CIVIC 1.5 95/2001 1.6 91/95;9;13,8;7;10
33544;ESTATOR GM MONZA/KADETT/D20/CHEVETTE 75A 12V BOSCH;3;26,48;18,89;20,1
33545;TAMBOR FREIO MITSUBISHI L300 95/..            TRAS;2;31,3;10,5;31,3
33546;VALVULA TERMOSTATICA CITROEN XSARA 1.8 2.0 87/2009;2;9;8;8
33550;ESTATOR FORD CORCEL II/PAMPA 82/..   45A 12V WAPSA;3;18;10;17
33551;ESTATOR SCANIA 124                   65A 24V BOSCH;2;16,2;8;15,8
33553;TAMBOR FREIO FORD F4000 75/81                 TRAS;2;39;21;39
33558;BOBINA IGN.VW GOLF TURBO 1.8 99/2009 AUDI A3 96/..;6;21,2;9,3;11
33560;ROTOR ALTER.GM BLAZER FORD RANGER    85A 12V BOSCH;12;17,1;11,7;11,7
33564;ROTOR ALTER.MITSUBISHI L200/PAJERO   75A 12V MITUB;3;16;13,8;15
33565;ROTOR ALTER.VW FUSCA/KOMBI/BRASILIA  35A 12V BOSCH;1;17,1;11,7;11,7
33566;ROTOR ALTER.VW GOL/PARATI/PASSAT     55A 12V BOSCH;1;17,1;11,7;11,7
33568;SAPATA RENAULT LOGAN/SANDERO 2008/..      180X42MM;2;21,1;7,8;16,3
33571;DISCO FREIO RENAULT MASTER 2.5 2.8    DIAN VENTILA;3;31,3;10,5;31,3
33572;ROTOR ALTER.MERCEDES 1114/OF1313     55A 12V BOSCH;3;16;13,8;15
33573;ROTOR ALTER.SCANIA/CASE/MAFERSA      45A 24V BOSCH;1;16;13,8;15
33576;BOBINA IGN.BMW X3 3.0I 2004/2006;18;21,2;9,3;11
33577;ROTOR ALTER.VW GOL FORD ESCORT       65A 12V BOSCH;3;13,325;13,325;13,325
33579;ROTOR ALTER.VW GOL FIAT UNO/FIORINO  55A 12V BOSCH;6;15;10;10
33581;ROTOR ALTER.GM MONZA/KADETT/S10      65A 12V BOSCH;3;16;13,8;15
33582;SAPATA FIAT TIPO 1.6 93/97;1;18,2;6,3;13,3
33583;ROTOR ALTER.GM KADETT FIAT UNO       55A 12V BOSCH;1;16;13,8;15
33589;BOBINA IGN.GM CAPTIVA 2.4 2009/..;16;18,5;8;8
33592;ROTOR ALTER.FIAT PALIO/UNO/SIENA     65A 12V MAREL;6;17,1;11,7;11,7
33598;DISCO FREIO GM A40/C40/D40 85/..      DIAN VENTILA;2;39;21;39
33604;TAMBOR FREIO FORD F4000 75/81                 TRAS;2;39;21;39
33606;BOBINA IGN.VW GOLF/POLO/PASSAT 1.8 AUDI A3/A4 1.8;3;21,2;9,3;11
33607;TAMBOR FREIO FIAT TIPO 93/97                  TRAS;3;25,1;11,3;25,1
33611;DISCO FREIO KIA BONGO K2500 07/11     DIAN VENTILA;3;26,9;8;26,9
33612;DISCO FREIO FORD RANGER 4X2 98/2011   DIAN VENTILA;3;29,8;11,7;29,8
33614;DISCO FREIO FORD F250/F350 2003/..    DIAN VENTILA;6;36,4;15,1;36,4
33618;DISCO FREIO MERCEDES SPRINTER 310/311  TRAS SOLIDO;1;29,8;11,7;29,8
33622;SAPATA ESCORT ZETEC 1.8 16V 96/2002;3;23;7;23
33623;DISCO FREIO MERCEDES SPRINTER 2006/..  TRAS SOLIDO;6;31,3;8;31,3
33625;TAMBOR FREIO VW FUSCA 1200/1300 ../74         DIAN;3;29,8;11,7;29,8
33628;SAPATA KIA BESTA 3.0 99/2005;3;31,5;10,5;23
33633;SAPATA GM OMEGA 92/98 ASTRA 2.0 95/96 VECTRA 92/96;1;18,2;6,3;13,3
33639;RADIADOR VW GOL/PARATI 1.0 1.6 1.8 87/94     S/ACD;6;86;15,5;50
33640;LAMPADA 1141 1 POLO                      AMBAR 24V;261;5,5;1,4;5,5
33641;LAMPADA 53 PAINEL 2W                           12V;114;4,5;0,9;3,5
33642;LAMPADA H5  60/55W                             12V;42;8;5;5
33644;LAMPADA PINGUINHO 1,1W       C/SOQUETE LARANJA 12V;36;4,5;0,9;3,5
33645;LAMPADA TORPEDO PEQUENO 5W                     12V;423;4,5;0,9;3,5
33649;DISCO FREIO LAND ROVER RANGE ROVER    TRAS VENTILA;3;39;8;39
33650;DISCO FREIO FORD F250/F350 99/2003    TRAS VENTILA;2;34,7;12,3;34,7
33653;BOMBA COMB.VW GOL 94/96 SANTANA 93/96      BOSCH;3;18;7;7
33665;DISCO FREIO RENAULT MEGANE/SCENIC     DIAN VENTILA;6;29,8;7;29,8
33670;DISCO FREIO MERCEDES SPRINTER 01/06   DIAN VENTILA;6;29,8;9,3;29,8
33683;TAMBOR FREIO MITSUBISHI L200 TRITON 17/..     TRAS;2;34,7;12,3;34,7
33685;DISCO FREIO FORD F250 4.2 98/2003     DIAN VENTILA;4;36,4;15,1;36,4
33689;DISCO FREIO GM TRACKER 2.0 99/2009    DIAN VENTILA;3;34,7;8;34,7
33695;TAMBOR FREIO HYUNDAI HR RODAGEM DUPLA         TRAS;2;28,1;14,8;28,1
33698;DISCO FREIO SPORTAGE 4X2 94/2003      DIAN VENTILA;4;29;8;29
33699;TAMBOR FREIO GM CARAVAN/OPALA 69/..           TRAS;2;28,1;14,8;28,1
33702;DISCO FREIO DAILY 3510/3512/358 96/..  DIAN SOLIDO;2;31,3;19;31,3
33705;DISCO FREIO VW GOLF/POLO/BORA         DIAN VENTILA;6;29,8;7;29,8
33708;DISCO FREIO TOYOTA RAV4 2.4 2006/..   DIAN VENTILA;3;28,1;8;28,1
33716;TAMBOR FREIO HYUNDAI HR RODAGEM SIMPLES       TRAS;2;31,3;10,5;31,3
33719;SENSOR NIVEL VW SAVEIRO G3 99/2004   GASOL.MARELLI;3;16;14,5;14,5
33722;BOMBA OLEO GM MONZA/KADETT 1.8 2.0 87/96;3;31;14,3;22,3
33730;BOMBA OLEO FIAT PALIO/SIENA/STRADA 1.8 8V 03/04;9;22,3;9,8;19,4
33731;BOMBA OLEO GM CORSA/MERIVA 1.8 8V 2002/2004;1;27,3;13,2;19,4
33733;BOMBA OLEO GM VECTRA 2.4 16V 2006/2012;2;27,3;13,2;19,4
33736;DISCO FREIO TROLLER T4 2002/2014      DIAN VENTILA;3;31,3;10,5;31,3
33737;BOMBA OLEO VW GOL/SAVEIRO/SANTANA 84/2003;6;31;14,3;22,3
33748;DISCO FREIO TOYOTA HILUX SW4 97/2005  DIAN VENTILA;3;31,2;8;31,2
33749;DISCO FREIO VW GOLF 2003/..JETTA 2.5   TRAS SOLIDO;3;29,8;7;29,8
33752;DISCO FREIO HYUNDAI AZERA 3.3 07/11    TRAS SOLIDO;6;29,8;7;29,8
33754;DISCO FREIO FORD TRANSIT 2009/..      DIAN VENTILA;4;31,3;8;31,3
33756;BOMBA OLEO RENAULT LOGAN/SANDERO 1.0 16V 2008/..;3;31;14,3;22,3
33764;BOMBA OLEO GM COBALT 2012/.. MONTANA 1.4 2010/..;3;27,3;13,2;19,4
33765;DISCO FREIO KIA MOHAVE 3.0/3.8         TRAS SOLIDO;3;34,7;12,3;34,7
33766;DISCO FREIO HONDA CRV 2.0/2.4 2005/..  TRAS SOLIDO;3;34,7;8;34,7
33769;DISCO FREIO FORD F250 4X4 IMPORTADA   DIAN VENTILA;2;39;21;39
33770;BOMBA OLEO FORD ESCORT/VERONA 1.8 2.0 90/96;4;31;14,3;22,3
33772;DISCO FREIO BMW 120/320/325            DIAN VENTIL;2;31,3;8;31,3
33773;INDUZIDO PART.FIAT PALIO/TEMPRA          12V MAREL;2;18;7;7,5
33775;DISCO FREIO GM OMEGA 2.0 2.2 3.0 4.1   TRAS SOLIDO;3;28,1;6;28,1
33779;DISCO FREIO TOYOTA HILUX 4X2 93/2004  DIAN VENTILA;2;28;8;28
33782;INDUZIDO PART.FORD/MERCEDES/VW      M93R 12V PREST;3;27;7;9,5
33784;SENSOR NIVEL FIAT PALIO/SIENA 2000/..GASOL.MARELLI;15;16;14,5;14,5
33792;DISCO FREIO HYUNDAI AZERA 3.3 07/11   DIAN VENTILA;12;31,3;7;31,3
33793;DISCO FREIO MITSUBISHI PAJERO TR4 2.0  TRAS SOLIDO;3;28,1;8;28,1
33801;DISCO FREIO HYUNDAI TUCSON 1.6 16/..   TRAS SOLIDO;4;34,7;8;34,7
33808;INDUZIDO PART.FORD CARGO CUMMINS   M100R 12V PREST;7;27;7;9,5
33809;DISCO FREIO KIA SORENTO 2.4 2010/..   DIAN VENTILA;6;31,3;8;31,3
33810;SENSOR NIVEL VW LOGUS/POINTER 94/97  GASOL.MARELLI;1;16;14,5;14,5
33811;TAMBOR FREIO GM A10 C10  79/84                TRAS;3;34,7;12,3;34,7
33812;SENSOR NIVEL GM ASTRA HATCH/VECTRA GT   FLEX BOSCH;3;16;14,5;14,5
33814;SENSOR NIVEL FORD COURIER 2005/..    GASOL.MARELLI;3;16;14,5;14,5
33815;SENSOR NIVEL GM VECTRA/ASTRA 2009/..    FLEX BOSCH;4;16;14,5;14,5
33824;SENSOR NIVEL FORD FIESTA IMPORTADO 94/..;1;16;14,5;14,5
33833;SENSOR NIVEL GM CORSA 94/02.99         GASOL.BOSCH;12;16;14,5;14,5
33836;SENSOR NIVEL GM CELTA 2001/..          GASOL.BOSCH;9;16;14,5;14,5
33838;SENSOR NIVEL GM ASTRA 98/..            GASOL.BOSCH;6;16;14,5;14,5
33841;JUNTA HOMOCINETICA VW UP! 1.0 2014/..;3;19;10,5;10,5
33842;SENSOR NIVEL GM CORSA NOVO 2002/2007   GASOL.BOSCH;3;16;14,5;14,5
33843;JUNTA HOMOCINETICA VW UP! 1.0 2014/..;6;18,5;10,5;10,5
33844;SENSOR NIVEL GM CORSA PICK-UP 94/2000      MARELLI;3;16;14,5;14,5
33846;SENSOR TEMPERATURA VW GOL MI/FOX/KOMBI INJEC/RELOG;6;9;4;5
33847;SENSOR NIVEL GM ZAFIRA 2.0 99/2004     GASOL.BOSCH;3;16;14,5;14,5
33848;SENSOR NIVEL GM MERIVA/MONTANA 2003/.  GASOL.BOSCH;5;16;14,5;14,5
33849;SENSOR TEMPERATURA VW GOL 1.6 1.8 CFI 94/.. INJECA;12;9;4;5
33850;SENSOR TEMPERATURA FIAT PALIO 16V FIRE/UNO  INJECA;3;9;4;5
33852;SENSOR TEMPERATURA FIAT PALIO/SIENA 1.6 16V INJECA;3;9;4;5
33854;SENSOR NIVEL FIAT PALIO WEEKEND 2000/..GASOL.BOSCH;1;16;14,5;14,5
33855;SENSOR TEMPERATURA FIAT PALIO/SIENA/DOBLO;6;10,4;4;8,5
33856;SENSOR TEMPERATURA FIAT PALIO 1.6 16V INJEC/RELOGI;4;9;4;5
33859;SENSOR TEMPERATURA VW GOL/PARATI ../02 INJEC/RELOG;14;9;4;5
33860;FILTRO AR MERCEDES CLASSE C180/C200 2007/2011;9;10;7,6;7,8
33861;FILTRO OLEO GM TRAILBLAZER 3.6 V6 2012/..GASOLINA;9;12;7,5;7,5
33862;FILTRO OLEO GM TRAILBLAZER 3.6 V6 2012/..GASOLINA;6;12;7,5;7,5
33865;INDUZIDO PART.HYUNDAI TUCSON/I30/ELANTRA 12V VALEO;3;27;7;9,5
33866;FILTRO SEDIMENTADOR VW 12140/12180/14150 MWM;9;18,3;5,6;11,2
33871;INDUZIDO PART.FIAT PALIO/SIENA/DOBLO     12V BOSCH;9;27;7;9,5
33872;ESTATOR GM MONZA VW GOL FIAT UNO     55A 12V BOSCH;3;26,48;18,89;20,1
33873;SENSOR NIVEL VW SANTANA 1.8 2.0 93/..GASOL.MARELLI;3;16;14,5;14,5
33875;ROTOR ALTER.VW CAMINHOES FORD CARGO  65A 12V BOSCH;3;16;13,8;15
33877;SENSOR ROTACAO GM CORSA/CELTA/ASTRA/MERIVA  3 VIAS;21;10,4;4;8,5
33878;SENSOR NIVEL FORD ESCORT 2000/2002    ALCOOL.BOSCH;1;16;14,5;14,5
33880;SENSOR NIVEL FORD KA! 1.0 1.6 08/10     FLEX BOSCH;15;16;14,5;14,5
33884;SENSOR NIVEL GM ASTRA/VECTRA/ZAFIRA     FLEX BOSCH;6;16;14,5;14,5
33885;SENSOR ROTACAO FIAT TIPO 1.6 92/.. UNO 1.6   C/ACD;6;10,4;4;8,5
33886;SENSOR ROTACAO GM ASTRA/VECTRA/BLAZER       3 VIAS;24;10,4;4;8,5
33887;SENSOR NIVEL GM CORSA 2000/2005       ALCOOL.BOSCH;3;16;14,5;14,5
33888;SENSOR ROTACAO GM ASTRA/VECTRA/ZAFIRA 2.0 2006/..;5;10,4;4;8,5
